t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)
1065,255	67,300	82,700	1,500E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,657E-1	6,607E-1	0,000E+0
1066,254	67,500	82,600	1,501E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,667E-1	6,606E-1	0,000E+0
1067,256	67,200	82,700	1,499E+2	0,000E+0	1,837E+2	1,839E+2	0,000E+0	6,643E-1	6,603E-1	0,000E+0
1068,255	67,500	82,600	1,501E+2	0,000E+0	1,840E+2	1,838E+2	0,000E+0	6,667E-1	6,600E-1	0,000E+0
1069,255	67,500	82,600	1,501E+2	0,000E+0	1,840E+2	1,838E+2	0,000E+0	6,667E-1	6,600E-1	0,000E+0
1070,255	67,500	82,600	1,501E+2	0,000E+0	1,840E+2	1,838E+2	0,000E+0	6,667E-1	6,600E-1	0,000E+0
1071,256	67,400	82,600	1,500E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,677E-1	6,606E-1	0,000E+0
1072,258	67,400	82,600	1,500E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,677E-1	6,606E-1	0,000E+0
1073,257	67,400	82,600	1,500E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,677E-1	6,606E-1	0,000E+0
1074,258	67,400	82,600	1,500E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,677E-1	6,606E-1	0,000E+0
1075,257	67,600	82,500	1,501E+2	0,000E+0	1,841E+2	1,839E+2	0,000E+0	6,663E-1	6,595E-1	0,000E+0
1076,258	67,600	82,500	1,501E+2	0,000E+0	1,841E+2	1,839E+2	0,000E+0	6,663E-1	6,595E-1	0,000E+0
1077,260	67,400	82,500	1,499E+2	0,000E+0	1,845E+2	1,844E+2	0,000E+0	6,661E-1	6,589E-1	0,000E+0
1078,260	67,400	82,500	1,499E+2	0,000E+0	1,845E+2	1,844E+2	0,000E+0	6,661E-1	6,589E-1	0,000E+0
1079,261	67,400	82,500	1,499E+2	0,000E+0	1,845E+2	1,844E+2	0,000E+0	6,661E-1	6,589E-1	0,000E+0
1080,260	67,300	82,600	1,499E+2	0,000E+0	1,841E+2	1,841E+2	0,000E+0	6,663E-1	6,587E-1	0,000E+0
1081,260	67,300	82,700	1,500E+2	0,000E+0	1,842E+2	1,838E+2	0,000E+0	6,673E-1	6,607E-1	0,000E+0
1082,261	67,400	82,700	1,501E+2	0,000E+0	1,840E+2	1,836E+2	0,000E+0	6,672E-1	6,614E-1	0,000E+0
1083,262	67,500	82,600	1,501E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,666E-1	6,608E-1	0,000E+0
1084,263	67,200	82,400	1,496E+2	0,000E+0	1,840E+2	1,839E+2	0,000E+0	6,638E-1	6,592E-1	0,000E+0
1085,262	67,300	82,600	1,499E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,653E-1	6,603E-1	0,000E+0
1086,263	67,000	82,800	1,498E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,654E-1	6,619E-1	0,000E+0
1087,263	67,500	82,600	1,501E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,672E-1	6,609E-1	0,000E+0
1088,264	67,400	82,800	1,502E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,668E-1	6,616E-1	0,000E+0
1089,264	67,400	82,300	1,497E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,648E-1	6,590E-1	0,000E+0
1090,264	67,400	82,300	1,497E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,648E-1	6,590E-1	0,000E+0
1091,265	67,400	82,300	1,497E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,648E-1	6,590E-1	0,000E+0
1092,264	67,400	82,300	1,497E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,648E-1	6,590E-1	0,000E+0
1093,264	67,400	82,300	1,497E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,648E-1	6,590E-1	0,000E+0
1094,265	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,676E-1	6,607E-1	0,000E+0
1095,264	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,676E-1	6,607E-1	0,000E+0
1096,264	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,676E-1	6,607E-1	0,000E+0
1097,264	67,400	83,100	1,505E+2	0,000E+0	1,840E+2	1,840E+2	0,000E+0	6,680E-1	6,631E-1	0,000E+0
1098,265	67,400	83,100	1,505E+2	0,000E+0	1,840E+2	1,840E+2	0,000E+0	6,680E-1	6,631E-1	0,000E+0
1099,266	67,300	82,500	1,498E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,657E-1	6,592E-1	0,000E+0
1100,266	67,300	82,500	1,498E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,657E-1	6,592E-1	0,000E+0
1101,267	67,300	82,600	1,499E+2	0,000E+0	1,836E+2	1,837E+2	0,000E+0	6,653E-1	6,595E-1	0,000E+0
1102,266	67,300	82,600	1,499E+2	0,000E+0	1,836E+2	1,837E+2	0,000E+0	6,653E-1	6,595E-1	0,000E+0
1103,266	67,300	82,800	1,501E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,654E-1	6,616E-1	0,000E+0
1104,266	67,300	82,700	1,500E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,661E-1	6,613E-1	0,000E+0
1105,266	67,300	82,500	1,498E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,671E-1	6,605E-1	0,000E+0
1106,267	67,500	82,700	1,502E+2	0,000E+0	1,839E+2	1,834E+2	0,000E+0	6,672E-1	6,611E-1	0,000E+0
1107,266	67,400	82,600	1,500E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,680E-1	6,601E-1	0,000E+0
1108,266	67,400	82,600	1,500E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,680E-1	6,601E-1	0,000E+0
1109,266	67,400	82,900	1,503E+2	0,000E+0	1,836E+2	1,836E+2	0,000E+0	6,665E-1	6,619E-1	0,000E+0
1110,266	67,200	82,800	1,500E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,664E-1	6,620E-1	0,000E+0
1111,268	67,400	82,700	1,501E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,665E-1	6,610E-1	0,000E+0
1112,267	67,300	82,500	1,498E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,663E-1	6,600E-1	0,000E+0
1113,269	67,900	82,400	1,503E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,686E-1	6,598E-1	0,000E+0
1114,268	67,900	82,400	1,503E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,686E-1	6,598E-1	0,000E+0
1115,268	67,900	82,400	1,503E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,686E-1	6,598E-1	0,000E+0
1116,268	67,400	82,500	1,499E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,654E-1	6,592E-1	0,000E+0
1117,268	67,400	82,500	1,499E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,654E-1	6,592E-1	0,000E+0
1118,269	67,400	82,500	1,499E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,654E-1	6,592E-1	0,000E+0
1119,268	67,400	82,500	1,499E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,654E-1	6,592E-1	0,000E+0
1120,269	67,400	82,700	1,501E+2	0,000E+0	1,838E+2	1,838E+2	0,000E+0	6,660E-1	6,606E-1	0,000E+0
1121,268	67,400	82,700	1,501E+2	0,000E+0	1,838E+2	1,838E+2	0,000E+0	6,660E-1	6,606E-1	0,000E+0
1122,268	67,400	82,700	1,501E+2	0,000E+0	1,838E+2	1,838E+2	0,000E+0	6,660E-1	6,606E-1	0,000E+0
1123,268	67,600	82,500	1,501E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,671E-1	6,594E-1	0,000E+0
1124,269	67,600	82,500	1,501E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,671E-1	6,594E-1	0,000E+0
1125,270	67,300	82,600	1,499E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,659E-1	6,607E-1	0,000E+0
1126,269	67,300	82,300	1,496E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,654E-1	6,586E-1	0,000E+0
1127,270	67,400	82,800	1,502E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,668E-1	6,617E-1	0,000E+0
1128,269	67,400	82,700	1,501E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,666E-1	6,603E-1	0,000E+0
1129,269	67,200	82,800	1,500E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,659E-1	6,616E-1	0,000E+0
1130,269	67,600	82,500	1,501E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,681E-1	6,598E-1	0,000E+0
1131,269	67,500	82,500	1,500E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,663E-1	6,602E-1	0,000E+0
1132,270	67,500	82,500	1,500E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,663E-1	6,602E-1	0,000E+0
1133,269	67,400	82,500	1,499E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,656E-1	6,594E-1	0,000E+0
1134,270	67,400	82,400	1,498E+2	0,000E+0	1,838E+2	1,839E+2	0,000E+0	6,657E-1	6,581E-1	0,000E+0
1135,270	67,600	82,600	1,502E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,675E-1	6,609E-1	0,000E+0
1136,270	67,300	82,700	1,500E+2	0,000E+0	1,836E+2	1,838E+2	0,000E+0	6,642E-1	6,615E-1	0,000E+0
1137,270	67,400	82,500	1,499E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,667E-1	6,598E-1	0,000E+0
1138,270	67,400	83,000	1,504E+2	0,000E+0	1,837E+2	1,838E+2	0,000E+0	6,663E-1	6,633E-1	0,000E+0
1139,271	67,400	82,400	1,498E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,674E-1	6,594E-1	0,000E+0
1140,270	67,500	82,700	1,502E+2	0,000E+0	1,841E+2	1,836E+2	0,000E+0	6,672E-1	6,608E-1	0,000E+0
1141,271	67,500	82,300	1,498E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,683E-1	6,590E-1	0,000E+0
1142,270	67,400	82,800	1,502E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,671E-1	6,621E-1	0,000E+0
1143,270	67,400	82,800	1,502E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,671E-1	6,621E-1	0,000E+0
1144,271	67,400	82,800	1,502E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,671E-1	6,621E-1	0,000E+0
1145,270	67,400	82,800	1,502E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,671E-1	6,621E-1	0,000E+0
1146,271	67,400	82,400	1,498E+2	0,000E+0	1,838E+2	1,839E+2	0,000E+0	6,660E-1	6,591E-1	0,000E+0
1147,270	67,400	82,400	1,498E+2	0,000E+0	1,838E+2	1,839E+2	0,000E+0	6,660E-1	6,591E-1	0,000E+0
1148,271	67,400	82,400	1,498E+2	0,000E+0	1,838E+2	1,839E+2	0,000E+0	6,660E-1	6,591E-1	0,000E+0
1149,270	67,300	82,900	1,502E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,673E-1	6,628E-1	0,000E+0
1150,272	67,300	82,900	1,502E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,673E-1	6,628E-1	0,000E+0
1151,272	67,500	82,800	1,503E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,677E-1	6,603E-1	0,000E+0
1152,272	67,500	82,800	1,503E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,677E-1	6,603E-1	0,000E+0
1153,272	67,300	82,600	1,499E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,658E-1	6,601E-1	0,000E+0
1154,273	67,300	82,600	1,499E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,658E-1	6,601E-1	0,000E+0
1155,275	67,200	82,600	1,498E+2	0,000E+0	1,836E+2	1,836E+2	0,000E+0	6,650E-1	6,606E-1	0,000E+0
1156,274	67,500	82,700	1,502E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,679E-1	6,608E-1	0,000E+0
1157,274	67,400	82,600	1,500E+2	0,000E+0	1,836E+2	1,837E+2	0,000E+0	6,664E-1	6,596E-1	0,000E+0
1158,274	67,700	82,500	1,502E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,681E-1	6,596E-1	0,000E+0
1159,274	67,600	82,400	1,500E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,674E-1	6,589E-1	0,000E+0
1160,274	67,500	82,300	1,498E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,679E-1	6,588E-1	0,000E+0
1161,274	67,500	82,300	1,498E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,679E-1	6,588E-1	0,000E+0
1162,275	67,400	82,600	1,500E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,662E-1	6,609E-1	0,000E+0
1163,274	67,600	82,500	1,501E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,684E-1	6,604E-1	0,000E+0
1164,274	67,600	82,700	1,503E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,671E-1	6,610E-1	0,000E+0
1165,275	67,300	82,600	1,499E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,662E-1	6,608E-1	0,000E+0
1166,275	67,600	82,600	1,502E+2	0,000E+0	1,836E+2	1,836E+2	0,000E+0	6,672E-1	6,605E-1	0,000E+0
1167,276	67,500	82,500	1,500E+2	0,000E+0	1,836E+2	1,835E+2	0,000E+0	6,663E-1	6,591E-1	0,000E+0
1168,275	67,300	82,600	1,499E+2	0,000E+0	1,836E+2	1,835E+2	0,000E+0	6,654E-1	6,604E-1	0,000E+0
1169,276	67,300	82,500	1,498E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,650E-1	6,601E-1	0,000E+0
1170,276	67,400	82,600	1,500E+2	0,000E+0	1,836E+2	1,834E+2	0,000E+0	6,668E-1	6,609E-1	0,000E+0
1171,277	67,400	82,600	1,500E+2	0,000E+0	1,836E+2	1,834E+2	0,000E+0	6,668E-1	6,609E-1	0,000E+0
1172,277	67,400	82,600	1,500E+2	0,000E+0	1,836E+2	1,836E+2	0,000E+0	6,652E-1	6,601E-1	0,000E+0
1173,278	67,200	82,800	1,500E+2	0,000E+0	1,836E+2	1,837E+2	0,000E+0	6,649E-1	6,604E-1	0,000E+0
1174,279	67,300	82,800	1,501E+2	0,000E+0	1,838E+2	1,833E+2	0,000E+0	6,655E-1	6,619E-1	0,000E+0
1175,279	67,500	82,700	1,502E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,680E-1	6,603E-1	0,000E+0
1176,280	67,500	82,500	1,500E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,662E-1	6,600E-1	0,000E+0
1177,279	67,600	82,600	1,502E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,675E-1	6,609E-1	0,000E+0
1178,279	67,600	82,500	1,501E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,668E-1	6,593E-1	0,000E+0
1179,279	67,300	82,500	1,498E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,657E-1	6,592E-1	0,000E+0
1180,279	67,400	82,500	1,499E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,664E-1	6,604E-1	0,000E+0
1181,280	67,500	82,500	1,500E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,676E-1	6,601E-1	0,000E+0
1182,281	67,500	82,500	1,500E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,676E-1	6,601E-1	0,000E+0
1183,282	67,500	82,800	1,503E+2	0,000E+0	1,841E+2	1,839E+2	0,000E+0	6,670E-1	6,617E-1	0,000E+0
1184,282	67,700	82,600	1,503E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,669E-1	6,598E-1	0,000E+0
1185,284	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,645E-1	6,588E-1	0,000E+0
1186,283	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,645E-1	6,588E-1	0,000E+0
1187,283	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,645E-1	6,588E-1	0,000E+0
1188,283	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,645E-1	6,588E-1	0,000E+0
1189,283	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,645E-1	6,588E-1	0,000E+0
1190,285	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,645E-1	6,588E-1	0,000E+0
1191,284	67,700	82,600	1,503E+2	0,000E+0	1,840E+2	1,838E+2	0,000E+0	6,696E-1	6,607E-1	0,000E+0
1192,285	67,700	82,600	1,503E+2	0,000E+0	1,840E+2	1,838E+2	0,000E+0	6,696E-1	6,607E-1	0,000E+0
1193,284	67,700	82,600	1,503E+2	0,000E+0	1,840E+2	1,838E+2	0,000E+0	6,696E-1	6,607E-1	0,000E+0
1194,285	67,700	82,600	1,503E+2	0,000E+0	1,840E+2	1,838E+2	0,000E+0	6,696E-1	6,607E-1	0,000E+0
1195,285	67,600	82,300	1,499E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,676E-1	6,596E-1	0,000E+0
1196,285	67,400	82,500	1,499E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,657E-1	6,603E-1	0,000E+0
1197,286	67,300	82,500	1,498E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,659E-1	6,598E-1	0,000E+0
1198,285	67,400	82,400	1,498E+2	0,000E+0	1,840E+2	1,833E+2	0,000E+0	6,673E-1	6,599E-1	0,000E+0
1199,285	67,400	82,400	1,498E+2	0,000E+0	1,840E+2	1,833E+2	0,000E+0	6,673E-1	6,599E-1	0,000E+0
1200,286	67,500	82,700	1,502E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,678E-1	6,613E-1	0,000E+0
1201,285	67,500	82,600	1,501E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,661E-1	6,603E-1	0,000E+0
1202,286	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,663E-1	6,613E-1	0,000E+0
1203,286	67,100	82,800	1,499E+2	0,000E+0	1,838E+2	1,834E+2	0,000E+0	6,660E-1	6,613E-1	0,000E+0
1204,286	67,500	82,600	1,501E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,674E-1	6,606E-1	0,000E+0
1205,287	67,700	82,300	1,500E+2	0,000E+0	1,838E+2	1,837E+2	0,000E+0	6,670E-1	6,584E-1	0,000E+0
1206,288	67,300	82,800	1,501E+2	0,000E+0	1,840E+2	1,837E+2	0,000E+0	6,663E-1	6,611E-1	0,000E+0
1207,290	67,400	82,700	1,501E+2	0,000E+0	1,838E+2	1,839E+2	0,000E+0	6,660E-1	6,615E-1	0,000E+0
1208,290	67,400	82,500	1,499E+2	0,000E+0	1,841E+2	1,839E+2	0,000E+0	6,652E-1	6,591E-1	0,000E+0
1209,290	67,400	82,500	1,499E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,663E-1	6,604E-1	0,000E+0
1210,291	67,400	82,600	1,500E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,669E-1	6,603E-1	0,000E+0
1211,290	67,400	82,600	1,500E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,669E-1	6,603E-1	0,000E+0
1212,291	67,400	82,600	1,500E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,669E-1	6,603E-1	0,000E+0
1213,290	67,500	82,600	1,501E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,668E-1	6,600E-1	0,000E+0
1214,291	67,500	82,600	1,501E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,668E-1	6,600E-1	0,000E+0
1215,292	67,500	82,600	1,501E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,668E-1	6,600E-1	0,000E+0
1216,292	67,500	82,600	1,501E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,668E-1	6,600E-1	0,000E+0
1217,293	67,500	82,800	1,503E+2	0,000E+0	1,836E+2	1,838E+2	0,000E+0	6,676E-1	6,611E-1	0,000E+0
1218,293	67,500	82,800	1,503E+2	0,000E+0	1,836E+2	1,838E+2	0,000E+0	6,676E-1	6,611E-1	0,000E+0
1219,294	67,500	82,800	1,503E+2	0,000E+0	1,836E+2	1,838E+2	0,000E+0	6,676E-1	6,611E-1	0,000E+0
1220,293	67,700	82,400	1,501E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,686E-1	6,593E-1	0,000E+0
1221,293	67,700	82,400	1,501E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,686E-1	6,593E-1	0,000E+0
1222,293	67,600	82,300	1,499E+2	0,000E+0	1,835E+2	1,834E+2	0,000E+0	6,647E-1	6,591E-1	0,000E+0
1223,294	67,400	82,800	1,502E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,665E-1	6,614E-1	0,000E+0
1224,295	67,400	82,700	1,501E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,658E-1	6,611E-1	0,000E+0
1225,294	67,400	82,700	1,501E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,658E-1	6,611E-1	0,000E+0
1226,294	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,653E-1	6,599E-1	0,000E+0
1227,295	67,300	82,400	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,653E-1	6,599E-1	0,000E+0
1228,296	67,800	82,400	1,502E+2	0,000E+0	1,837E+2	1,838E+2	0,000E+0	6,671E-1	6,588E-1	0,000E+0
1229,296	67,300	82,600	1,499E+2	0,000E+0	1,836E+2	1,837E+2	0,000E+0	6,652E-1	6,604E-1	0,000E+0
1230,297	67,400	82,700	1,501E+2	0,000E+0	1,839E+2	1,838E+2	0,000E+0	6,674E-1	6,609E-1	0,000E+0
1231,296	67,400	82,500	1,499E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,664E-1	6,602E-1	0,000E+0
1232,297	67,200	82,800	1,500E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,664E-1	6,613E-1	0,000E+0
1233,298	67,400	82,600	1,500E+2	0,000E+0	1,839E+2	1,836E+2	0,000E+0	6,676E-1	6,606E-1	0,000E+0
1234,299	67,400	82,600	1,500E+2	0,000E+0	1,839E+2	1,837E+2	0,000E+0	6,662E-1	6,596E-1	0,000E+0
1235,300	67,500	82,900	1,504E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,676E-1	6,618E-1	0,000E+0
1236,299	67,200	82,900	1,501E+2	0,000E+0	1,838E+2	1,838E+2	0,000E+0	6,650E-1	6,617E-1	0,000E+0
1237,300	67,300	82,800	1,501E+2	0,000E+0	1,837E+2	1,838E+2	0,000E+0	6,644E-1	6,612E-1	0,000E+0
1238,299	67,300	82,800	1,501E+2	0,000E+0	1,837E+2	1,838E+2	0,000E+0	6,644E-1	6,612E-1	0,000E+0
1239,299	67,300	82,600	1,499E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,653E-1	6,605E-1	0,000E+0
1240,299	67,300	82,600	1,499E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,653E-1	6,605E-1	0,000E+0
1241,300	67,300	82,600	1,499E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,653E-1	6,605E-1	0,000E+0
1242,301	67,300	82,600	1,499E+2	0,000E+0	1,839E+2	1,835E+2	0,000E+0	6,653E-1	6,605E-1	0,000E+0
1243,300	67,600	82,500	1,501E+2	0,000E+0	1,839E+2	1,834E+2	0,000E+0	6,682E-1	6,604E-1	0,000E+0
1244,301	67,600	82,500	1,501E+2	0,000E+0	1,839E+2	1,834E+2	0,000E+0	6,682E-1	6,604E-1	0,000E+0
1245,300	67,600	82,500	1,501E+2	0,000E+0	1,839E+2	1,834E+2	0,000E+0	6,682E-1	6,604E-1	0,000E+0
1246,300	67,700	82,200	1,499E+2	0,000E+0	1,839E+2	1,833E+2	0,000E+0	6,676E-1	6,587E-1	0,000E+0
1247,300	67,700	82,200	1,499E+2	0,000E+0	1,839E+2	1,833E+2	0,000E+0	6,676E-1	6,587E-1	0,000E+0
1248,300	67,300	82,500	1,498E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,660E-1	6,607E-1	0,000E+0
1249,300	67,300	82,500	1,498E+2	0,000E+0	1,837E+2	1,835E+2	0,000E+0	6,660E-1	6,607E-1	0,000E+0
1250,301	67,600	82,600	1,502E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,671E-1	6,606E-1	0,000E+0
1251,302	67,600	82,600	1,502E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,671E-1	6,606E-1	0,000E+0
1252,301	67,400	82,600	1,500E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,654E-1	6,611E-1	0,000E+0
1253,302	67,200	82,500	1,497E+2	0,000E+0	1,837E+2	1,837E+2	0,000E+0	6,657E-1	6,605E-1	0,000E+0
1254,302	67,600	82,600	1,502E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,662E-1	6,602E-1	0,000E+0
1255,302	67,300	82,400	1,497E+2	0,000E+0	1,838E+2	1,835E+2	0,000E+0	6,660E-1	6,598E-1	0,000E+0
1256,302	67,500	82,500	1,500E+2	0,000E+0	1,838E+2	1,836E+2	0,000E+0	6,670E-1	6,604E-1	0,000E+0
1257,302	67,200	82,600	1,498E+2	0,000E+0	1,836E+2	1,835E+2	0,000E+0	6,656E-1	6,608E-1	0,000E+0
1258,304	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,670E-1	6,621E-1	0,000E+0
1259,303	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,670E-1	6,621E-1	0,000E+0
1260,304	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,670E-1	6,621E-1	0,000E+0
1261,303	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,670E-1	6,621E-1	0,000E+0
1262,303	67,400	82,700	1,501E+2	0,000E+0	1,837E+2	1,834E+2	0,000E+0	6,670E-1	6,621E-1	0,000E+0
1263,304	67,500	82,500	1,500E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,657E-1	6,599E-1	0,000E+0
1264,304	67,500	82,500	1,500E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,657E-1	6,599E-1	0,000E+0
1265,305	67,500	82,500	1,500E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,657E-1	6,599E-1	0,000E+0
1266,304	67,500	82,500	1,500E+2	0,000E+0	1,837E+2	1,836E+2	0,000E+0	6,657E-1	6,599E-1	0,000E+0
